ID;FINGERPRINT;STELLENNUMMER_AVAM;STELLENNUMMER_EGOV;URL;BEZEICHNUNG;BESCHREIBUNG;DETAILANGABEN;ERGAENZENDE_ANGABEN;STELLENANTRITT;AB_SOFORT_B;VERTRAGSDAUER;UNBEFRISTET_B;PENSUM_VON;PENSUM_BIS;GLEICHE_OSTE;ARBEITSZEIT_STD;LOHN_MIN;LOHN_MAX;WAEHRUNG;LOHNART_CODE;ALTER_VON;ALTER_BIS;GESCHLECHT_CODE;ANGABEN_ALTER;ARBEITSORTGEMEINDE;ARBEITSORT_TEXT;KANTON;ARBEITSORT_PLZ;ARBEITSORT_AUSLAND;ARBEITSORT_REGION;ARBEITSLAND_DE;ARBEITSLAND_FR;ARBEITSLAND_IT;ARBEITSAMTBEREICH;KATEGORIE_CODE;ANMELDE_DATUM;ABMELDE_DATUM;ABMELDE_GRUND_CODE;GUELTIGKEIT;PRIV_FAHRZEUG_B;JOB_SHARING_B;BEHINDERT;WWW_PUBLIKATION_B;WWW_ANONYM_B;SSI_PUBLIKATION_B;SSI_ANONYM_B;TELETEXT_B;TELETEXT_ANONYM_B;TELETEXT_KANAL_CODE;TELETEXT_ZUSATZTEXT;EURES_B;EURES_ANONYM_B;BEWER_SCHRIFTLICH_B;BEWER_ELEKTRONISCH_B;BEWER_TELEFONISCH_B;BEWER_PERSOENLICH_B;UNT_NAME;UNT_STRASSE;UNT_HAUS_NR;UNT_PLZ;UNT_ORT;UNT_POSTFACH;UNT_POSTFACH_PLZ;UNT_POSTFACH_ORT;UNT_LAND;UNT_TELEFON;UNT_EMAIL;UNT_URL;KP_ANREDE_CODE;KP_NAME;KP_VORNAME;KP_TELEFON_NR;KP_EMAIL;BQ1_AVAM_BERUF_NR;BQ1_QUALIFIKATION_CODE;BQ1_VERWANDTE_BERUFE_B;BQ1_ERFAHRUNG_CODE;BQ1_AUSBILDUNG_CODE;BQ2_AVAM_BERUF_NR;BQ2_QUALIFIKATION_CODE;BQ2_VERWANDTE_BERUFE_B;BQ2_ERFAHRUNG_CODE;BQ2_AUSBILDUNG_CODE;BQ3_AVAM_BERUF_NR;BQ3_QUALIFIKATION_CODE;BQ3_VERWANDTE_BERUFE_B;BQ3_ERFAHRUNG_CODE;BQ3_AUSBILDUNG_CODE;SK1_SPRACHE_CODE;SK1_MUENDLICH_CODE;SK1_SCHRIFTLICH_CODE;SK1_MUTTERSPRACHE_B;SK1_AUFENTHALT_B;SK2_SPRACHE_CODE;SK2_MUENDLICH_CODE;SK2_SCHRIFTLICH_CODE;SK2_MUTTERSPRACHE_B;SK2_AUFENTHALT_B;SK3_SPRACHE_CODE;SK3_MUENDLICH_CODE;SK3_SCHRIFTLICH_CODE;SK3_MUTTERSPRACHE_B;SK3_AUFENTHALT_B;SK4_SPRACHE_CODE;SK4_MUENDLICH_CODE;SK4_SCHRIFTLICH_CODE;SK4_MUTTERSPRACHE_B;SK4_AUFENTHALT_B;SK5_SPRACHE_CODE;SK5_MUENDLICH_CODE;SK5_SCHRIFTLICH_CODE;SK5_MUTTERSPRACHE_B;SK5_AUFENTHALT_B
"34766c8df8d73b20ecdfae7cfa2010239f6f6126c93f89cc1819972d71e61e5a7e3362159fe1e771";"34766c8df8d73b20ecdfae7cfa2010239f6f6126c93f89cc1819972d71e61e5a7e3362159fe1e771";;;"http://www.jobs.ch/de/job_content.php?iid=6490840";"Financial Assistant";;;;;;;;100;100;;;;;;;;;;;"6621";"1204 Genève";"GE";"1204";;"GE01";;;;;;"2015-07-11-07.09.31.000000";;;;;;;;;;;;;;;;;;;;;"Chiffre-Anzeige";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"34766c8df8d73b20ecdfae7cfa2010239f6f61265f53a62fcf347f86248615faaa5e3b2ab31f762d";"34766c8df8d73b20ecdfae7cfa2010239f6f61265f53a62fcf347f86248615faaa5e3b2ab31f762d";;;"http://www.jobs.ch/de/job_content.php?iid=6478453";"Technicien(ne) informatique";;;;;;;;100;100;;;;;;;;;;;"6621";"1204 Genève";"GE";"1204";;"GE01";;;;;;"2015-07-03-15.10.36.000000";;;;;;;;;;;;;;;;;;;;;"Chiffre-Anzeige";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"34766c8df8d73b20ecdfae7cfa2010239f6f61266810382b2c3e0f0ce5b1f32ed5b1f4cad4bdf248";"34766c8df8d73b20ecdfae7cfa2010239f6f61266810382b2c3e0f0ce5b1f32ed5b1f4cad4bdf248";;;"http://www.jobs.ch/de/job_content.php?iid=6466994";"Un/une projeteur/se en chauffage";;;;;;;;100;100;;;;;;;;;;;"6630";"1215 Genève 15";"GE";"1215";;"GE01";;;;;;"2015-06-25-19.07.54.000000";;;;;;;;;;;;;;;;;;;;;"Chiffre-Anzeige";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"8f6549899906b4a48b68136d5d13b1bc6f9e76404236bcb34306f3fef3f5a022df81c6fe283e8623";"8f6549899906b4a48b68136d5d13b1bc6f9e76404236bcb34306f3fef3f5a022df81c6fe283e8623";;;"http://www.plan-les-ouates.ch/files/formulaire_inscription_2015_job_dete.pdf";"Jobs D'ete 2015 Formulaire D'inscription";;;;;;;;100;100;;;;;;;;;;;"6633";"Plan-les-Ouates";"GE";"1228";;"GE01";;;;;;"2015-03-04-18.01.07.000000";;;;;;;;;;;;;;;;;;;;;"Commune de Plan-les-Ouates";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"e61dfdee62f9ec2cbe811d08b6c0b24772aaf27ccfc8ed25186d2f218f672c722fced9170ec2cf68";"e61dfdee62f9ec2cbe811d08b6c0b24772aaf27ccfc8ed25186d2f218f672c722fced9170ec2cf68";;;"http://www.lemanbleu.ch/fr/La-chaine/Jobs/Stage-non-remunere-Redaction.html";"Stagiaire indemnisé(e)";;;;;;;;100;100;;;;;;;;;;;"6608";"CH-1227 Carouge";"GE";"1227";;"GE01";;;;;;"2015-06-18-02.05.55.000000";;;;;;;;;;;;;;;;;;;;;"TV LEMAN BLEU SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"bd0154605d7fa8cbb01ed71d1e7ddf72042eae0fd9c31b5af04d3e509a3679b08e07bb608691a3be";"bd0154605d7fa8cbb01ed71d1e7ddf72042eae0fd9c31b5af04d3e509a3679b08e07bb608691a3be";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1146237&lang=fr&gui=0";"Manutentionnaire";;;;;;;;100;100;;;;;;;;;;;;"Genève (Rive gauche)";"GE";;;;;;;;;"2015-07-16-06.33.09.000000";;;;;;;;;;;;;;;;;;;;;"NJINTERIM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"f673929b7ae05128dd473c556386a7b585483947be0f7d35744d095c326b748c5a13815483d1162e";"f673929b7ae05128dd473c556386a7b585483947be0f7d35744d095c326b748c5a13815483d1162e";;;"http://direktlink.prospective.ch/?view=5A0B4E2F-9C95-C8BA-CB067F558BEFBAC4";"Conseiller/ère en prévoyance";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-02-05-15.58.27.000000";;;;;;;;;;;;;;;;;;;;;"AXA Versicherungen AG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"319f173850f1260974086f6f4783a41f66a5ba2866f56456fd943b52f8e6335045b8c7e953a1b224";"319f173850f1260974086f6f4783a41f66a5ba2866f56456fd943b52f8e6335045b8c7e953a1b224";;;"http://www.bindella.ch/de/geneve-chef-de-service-m-w-_content---1--43--867.html";"Genève - Chef de Service (m/w)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-04-29-18.05.39.000000";;;;;;;;;;;;;;;;;;;;;"BINDELLA terra vite vita SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6751c9970637eff236cd4259500926123b9e4e9c543c327c9a5b896655f12c8b8248871718f822da";"6751c9970637eff236cd4259500926123b9e4e9c543c327c9a5b896655f12c8b8248871718f822da";;;"http://www.agentil.com/fr/consultant-sap-successfactors";"Consultant SAP SuccessFactors";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1217 Meyrin";"GE";"1217";;"GE01";;;;;;"2015-05-11-13.38.46.000000";;;;;;;;;;;;;;;;;;;;;"Agentil SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6751c9970637eff236cd4259500926123b9e4e9cfbeb54fbd00871227762460d9063a487dbcfd36e";"6751c9970637eff236cd4259500926123b9e4e9cfbeb54fbd00871227762460d9063a487dbcfd36e";;;"http://www.agentil.com/fr/consultant-solution-servicenow";"Consultant Solution ServiceNow";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1217 Meyrin";"GE";"1217";;"GE01";;;;;;"2015-05-11-13.38.46.000000";;;;;;;;;;;;;;;;;;;;;"Agentil SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6751c9970637eff236cd4259500926123b9e4e9c116289eb109d6507e8b8f5b5bdd15f0b999748a7";"6751c9970637eff236cd4259500926123b9e4e9c116289eb109d6507e8b8f5b5bdd15f0b999748a7";;;"http://www.agentil.com/fr/content/consultant-technologique-itsm";"Consultant technologique ITSM";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1217 Meyrin";"GE";"1217";;"GE01";;;;;;"2015-05-11-13.38.46.000000";;;;;;;;;;;;;;;;;;;;;"Agentil SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6751c9970637eff236cd4259500926123b9e4e9cbf7671f49cf7328e1e0568c2be78f83daa34869e";"6751c9970637eff236cd4259500926123b9e4e9cbf7671f49cf7328e1e0568c2be78f83daa34869e";;;"http://www.agentil.com/fr/ing%C3%A9nieur-infrastructure-monitoring";"Ingénieur Infrastructure & Monitoring";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1217 Meyrin";"GE";"1217";;"GE01";;;;;;"2015-05-11-13.38.46.000000";;;;;;;;;;;;;;;;;;;;;"Agentil SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6751c9970637eff236cd4259500926123b9e4e9cca639387730f2857c29144fa0795012cb43291d3";"6751c9970637eff236cd4259500926123b9e4e9cca639387730f2857c29144fa0795012cb43291d3";;;"http://www.agentil.com/fr/it-solutions-business-development-manager";"IT Solutions Business Development Manager";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1217 Meyrin";"GE";"1217";;"GE01";;;;;;"2015-05-11-13.38.46.000000";;;;;;;;;;;;;;;;;;;;;"Agentil SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6751c9970637eff236cd4259500926123b9e4e9c753d623ccd6d8b4d2a7ea5258cdfb844ef0affb3";"6751c9970637eff236cd4259500926123b9e4e9c753d623ccd6d8b4d2a7ea5258cdfb844ef0affb3";;;"http://www.agentil.com/fr/sap-smb-business-development";"SAP SMB Business Development";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1217 Meyrin";"GE";"1217";;"GE01";;;;;;"2015-05-11-13.38.46.000000";;;;;;;;;;;;;;;;;;;;;"Agentil SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6597785aa394f935e4b004bc6eeea8b7e1be04956481905b9448965a8349f1ded8477a57086df980";"6597785aa394f935e4b004bc6eeea8b7e1be04956481905b9448965a8349f1ded8477a57086df980";;;"http://www.idquantique.com/wordpress/wp-content/uploads/Applied-Cryptographer-Job-Spec.pdf";"APPLIED CRYPTOGRAPHER (QUANTUM-SAFE CRYPTOGRAPHY)";;;;;;;;100;100;;;;;;;;;;;"6608";"CH-1227 Carouge";"GE";"1227";;"GE01";;;;;;"2015-03-25-13.54.45.000000";;;;;;;;;;;;;;;;;;;;;"id Quantique SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6597785aa394f935e4b004bc6eeea8b7e1be0495e58b5c2ff223241331c41d6f692159bedc791d0c";"6597785aa394f935e4b004bc6eeea8b7e1be0495e58b5c2ff223241331c41d6f692159bedc791d0c";;;"http://www.idquantique.com/wordpress/wp-content/uploads/Customer-Application-Specialist.pdf";"CUSTOMER APPLICATION SPECIALIST";;;;;;;;100;100;;;;;;;;;;;"6608";"CH-1227 Carouge";"GE";"1227";;"GE01";;;;;;"2015-07-13-13.03.20.000000";;;;;;;;;;;;;;;;;;;;;"id Quantique SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39ced02c54586c2992c53ea5a5bd07727754f984713cdf0043343fdebc0164b1e5af60b9743b4c8a";"39ced02c54586c2992c53ea5a5bd07727754f984713cdf0043343fdebc0164b1e5af60b9743b4c8a";;;"http://www.ville-geneve.ch/administration-municipale/offres-emploi/detail/offre/932/";"AGENT-E EN INFORMATION DOCUMENTAIRE à 70-80%";;;;;;;;70;80;;;;;;;;;;;"6621";"CH-1211 Genève";"GE";"1211";;"GE01";;;;;;"2015-06-29-00.01.32.000000";;;;;;;;;;;;;;;;;;;;;"Ville de Genève";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39ced02c54586c2992c53ea5a5bd07727754f9840f4a69df5bf7df729520219154f95065f3a0efc9";"39ced02c54586c2992c53ea5a5bd07727754f9840f4a69df5bf7df729520219154f95065f3a0efc9";;;"http://www.ville-geneve.ch/administration-municipale/offres-emploi/detail/offre/930/";"AGENTES ET AGENTS DE POLICE MUNICIPALE";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève";"GE";"1211";;"GE01";;;;;;"2015-06-29-00.01.32.000000";;;;;;;;;;;;;;;;;;;;;"Ville de Genève";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39ced02c54586c2992c53ea5a5bd07727754f98427fd67adc0d4ccfd7d7be155f2b00ba7240a3509";"39ced02c54586c2992c53ea5a5bd07727754f98427fd67adc0d4ccfd7d7be155f2b00ba7240a3509";;;"http://www.ville-geneve.ch/administration-municipale/offres-emploi/detail/offre/929/";"ARCHITECTE RESPONSABLE D'OPERATIONS";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève";"GE";"1211";;"GE01";;;;;;"2015-06-22-00.37.15.000000";;;;;;;;;;;;;;;;;;;;;"Ville de Genève";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39ced02c54586c2992c53ea5a5bd07727754f984d6e41f3f18936dbffe89930e7a29334a40a1ed1c";"39ced02c54586c2992c53ea5a5bd07727754f984d6e41f3f18936dbffe89930e7a29334a40a1ed1c";;;"http://www.ville-geneve.ch/administration-municipale/offres-emploi/detail/offre/926/";"CONSERVATEUR ou CONSERVATRICE";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève";"GE";"1211";;"GE01";;;;;;"2015-06-22-00.37.15.000000";;;;;;;;;;;;;;;;;;;;;"Ville de Genève";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39ced02c54586c2992c53ea5a5bd07727754f984ccc758becdcebba3857383f92237b45834324d7e";"39ced02c54586c2992c53ea5a5bd07727754f984ccc758becdcebba3857383f92237b45834324d7e";;;"http://www.ville-geneve.ch/administration-municipale/offres-emploi/detail/offre/925/";"CONSERVATEUR ou CONSERVATRICE EN CHEF-FE";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève";"GE";"1211";;"GE01";;;;;;"2015-06-22-00.37.15.000000";;;;;;;;;;;;;;;;;;;;;"Ville de Genève";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"39ced02c54586c2992c53ea5a5bd07727754f984912f7d062f6b3606b48b74ab0290974a3d722562";"39ced02c54586c2992c53ea5a5bd07727754f984912f7d062f6b3606b48b74ab0290974a3d722562";;;"http://www.ville-geneve.ch/administration-municipale/offres-emploi/detail/offre/931/";"HORTICULTEUR ou HORTICULTRICE PAYSAGISTE";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève";"GE";"1211";;"GE01";;;;;;"2015-06-29-00.01.32.000000";;;;;;;;;;;;;;;;;;;;;"Ville de Genève";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6597785aa394f935e4b004bc6eeea8b7e1be04950935f306c7efaca144fb5fb1ff56ae5a1a178b17";"6597785aa394f935e4b004bc6eeea8b7e1be04950935f306c7efaca144fb5fb1ff56ae5a1a178b17";;;"http://www.idquantique.com/wordpress/wp-content/uploads/Junior-Analogue-Design-and-Packaging-Research-Engineer.pdf";"JUNIOR ANALOGUE DESIGN AND PACKAGING RESEARCH ENGINEER";;;;;;;;100;100;;;;;;;;;;;"6608";"CH-1227 Carouge";"GE";"1227";;"GE01";;;;;;"2015-04-27-00.50.40.000000";;;;;;;;;;;;;;;;;;;;;"id Quantique SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"711e9928aeed2e7751f5fc1615fb861421c407016142af2f50f2f3b2881aa8eda6e407322f343da8";"711e9928aeed2e7751f5fc1615fb861421c407016142af2f50f2f3b2881aa8eda6e407322f343da8";;;"https://erecruit.wipo.int/public/hrd-cl-vac-view.asp?jobinfo_uid_c=31637&vaclng=en";"DIGITAL CONTENT WRITER";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève 8";"GE";"1211";;"GE01";;;;;;"2015-07-15-15.09.14.000000";;;;;;;;;;;;;;;;;;;;;"World Intellectual Property Organization - WIPO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"711e9928aeed2e7751f5fc1615fb861421c40701cab15bf641d0cb38029296aee3c1bf52aee8331a";"711e9928aeed2e7751f5fc1615fb861421c40701cab15bf641d0cb38029296aee3c1bf52aee8331a";;;"https://erecruit.wipo.int/public/hrd-cl-vac-view.asp?jobinfo_uid_c=31589&vaclng=en";"HUMAN RESOURCES ASSISTANT";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève 8";"GE";"1211";;"GE01";;;;;;"2015-07-01-16.08.53.000000";;;;;;;;;;;;;;;;;;;;;"World Intellectual Property Organization - WIPO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"711e9928aeed2e7751f5fc1615fb861421c40701f9b61388968bb04a4353309ab1b22935d947916c";"711e9928aeed2e7751f5fc1615fb861421c40701f9b61388968bb04a4353309ab1b22935d947916c";;;"https://erecruit.wipo.int/public/hrd-cl-vac-view.asp?jobinfo_uid_c=31313&vaclng=en";"LEGAL COUNSELLOR";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève 8";"GE";"1211";;"GE01";;;;;;"2015-06-15-11.36.33.000000";;;;;;;;;;;;;;;;;;;;;"World Intellectual Property Organization - WIPO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"711e9928aeed2e7751f5fc1615fb861421c407019f4cf0535b287e93e22afadcc0976326fcf9dbac";"711e9928aeed2e7751f5fc1615fb861421c407019f4cf0535b287e93e22afadcc0976326fcf9dbac";;;"https://erecruit.wipo.int/public/hrd-cl-vac-view.asp?jobinfo_uid_c=31554&vaclng=en";"SENIOR LEGAL OFFICER";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève 8";"GE";"1211";;"GE01";;;;;;"2015-06-23-12.36.42.000000";;;;;;;;;;;;;;;;;;;;;"World Intellectual Property Organization - WIPO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"711e9928aeed2e7751f5fc1615fb861421c407016883adfd0f227318518bfb92c0c4831277bb4bab";"711e9928aeed2e7751f5fc1615fb861421c407016883adfd0f227318518bfb92c0c4831277bb4bab";;;"https://erecruit.wipo.int/public/hrd-cl-vac-view.asp?jobinfo_uid_c=30092&vaclng=en";"WIPO INTERNSHIP ROSTER";;;;;;;;100;100;;;;;;;;;;;"6621";"CH-1211 Genève 8";"GE";"1211";;"GE01";;;;;;"2014-11-12-18.14.52.000000";;;;;;;;;;;;;;;;;;;;;"World Intellectual Property Organization - WIPO";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"e3abfc533aaa4ba7c5d124a9bdcafcc36d120004dff65539c667665180a0120578b1f6d745e9b220";"e3abfc533aaa4ba7c5d124a9bdcafcc36d120004dff65539c667665180a0120578b1f6d745e9b220";;;"http://cigue.ch/la-cigue-embauche-un-responsable-technique-a-60-2/";"La Ciguë embauche ! Un responsable technique à 60%";;;;;;;;60;60;;;;;;;;;;;"6621";"CH-1205 Genève";"GE";"1205";;"GE01";;;;;;"2015-06-26-12.10.43.000000";;;;;;;;;;;;;;;;;;;;;"CIGUË Coopérative de logement pour personnes en formation";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"b42940610ae9d2673abfc3b4350b1866c9ac7e1434112aa042f5f2b6a0a78165e833653ce24b1247";"b42940610ae9d2673abfc3b4350b1866c9ac7e1434112aa042f5f2b6a0a78165e833653ce24b1247";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1141541&lang=fr&gui=0";"Un/une Assistant/e Administration des ventes 100%";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-29-23.15.38.000000";;;;;;;;;;;;;;;;;;;;;"Veolia Umwelt Service Schweiz AG";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a904feff40e5cb1cf6a43f6372dd374b3584907e4c02f008a3933687cd0b2d5d73911811c53930ee";"a904feff40e5cb1cf6a43f6372dd374b3584907e4c02f008a3933687cd0b2d5d73911811c53930ee";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1143820&lang=fr&gui=0";"Collaborateur Senior Fiscalité et Contrôles Opérationnels";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-07-09.55.13.000000";;;;;;;;;;;;;;;;;;;;;"KBL (Switzerland) SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"a904feff40e5cb1cf6a43f6372dd374b3584907e42d4f911d3c352cccec1d49c335bca5753442757";"a904feff40e5cb1cf6a43f6372dd374b3584907e42d4f911d3c352cccec1d49c335bca5753442757";;;"http://www.jobup.ch/search/Jobview.asp?cmd=showPosting&PID=1143989&lang=fr&gui=0";"Private Banking Assistant";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-07-07-15.32.14.000000";;;;;;;;;;;;;;;;;;;;;"KBL (Switzerland) SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"0631731fb50ac90738f66f16282723c6fe5bd14a16c14522123a619c3b71c3eec1c826a4e7a8ee45";"0631731fb50ac90738f66f16282723c6fe5bd14a16c14522123a619c3b71c3eec1c826a4e7a8ee45";;;"http://www.jobup.ch/masks/pdf/1142597.pdf";"Secrétaire comptable (80-100%)";;;;;;;;80;100;;;;;;;;;;;;"Genève (Rive gauche)";"GE";;;;;;;;;"2015-07-02-17.39.51.000000";;;;;;;;;;;;;;;;;;;;;"Fiduciaire de Bernex Dino & José Boschetti";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c267645a02d0901147b7bc4a2b98868cd2e8c1da8679ba1f6c9d62286361958dc7dbdd94630cb32b";"c267645a02d0901147b7bc4a2b98868cd2e8c1da8679ba1f6c9d62286361958dc7dbdd94630cb32b";;;"https://sita.taleo.net/careersection/3/jobdetail.ftl?lang=en&job=21218";"Aicraft Program - Aircraft Applications Market Research Intern";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1216 Cointrin";"GE";"1216";;"GE01";;;;;;"2015-07-09-11.08.41.000000";;;;;;;;;;;;;;;;;;;;;"SITA IT Services Switzerland Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c267645a02d0901147b7bc4a2b98868cd2e8c1da9a288e6c7b02b04fcf0d0e3378efe88f2ca286f8";"c267645a02d0901147b7bc4a2b98868cd2e8c1da9a288e6c7b02b04fcf0d0e3378efe88f2ca286f8";;;"https://sita.taleo.net/careersection/3/jobdetail.ftl?lang=en&job=21113";"AICRAFT PROGRAM - AIRLINE ENGAGEMENT MANAGER";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1216 Cointrin";"GE";"1216";;"GE01";;;;;;"2015-05-20-17.41.21.000000";;;;;;;;;;;;;;;;;;;;;"SITA IT Services Switzerland Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c267645a02d0901147b7bc4a2b98868cd2e8c1da4bb44f70d2c257980d18e57158dd30090c65fd5d";"c267645a02d0901147b7bc4a2b98868cd2e8c1da4bb44f70d2c257980d18e57158dd30090c65fd5d";;;"https://sita.taleo.net/careersection/3/jobdetail.ftl?lang=en&job=21223";"Aicraft Program Project Manager";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1216 Cointrin";"GE";"1216";;"GE01";;;;;;"2015-06-09-00.25.31.000000";;;;;;;;;;;;;;;;;;;;;"SITA IT Services Switzerland Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c267645a02d0901147b7bc4a2b98868cd2e8c1da404b636ab8db71ef47016cc8e523408c5d11f613";"c267645a02d0901147b7bc4a2b98868cd2e8c1da404b636ab8db71ef47016cc8e523408c5d11f613";;;"https://sita.taleo.net/careersection/3/jobdetail.ftl?lang=en&job=21158";"Aircraft Data Services Product Manager [Urgent need job]";;;;;;;;100;100;;;;;;;;;;;"6630";"CH-1216 Cointrin";"GE";"1216";;"GE01";;;;;;"2015-05-27-23.59.03.000000";;;;;;;;;;;;;;;;;;;;;"SITA IT Services Switzerland Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
